"Udalerri kodea","Udalerria","2014","2013","2011","2009","2006","2003","2001","1997"
"01051","Salvatierra/Agurain","16.969.00","16.969.00","17.966.00","17.519.00","14.061.00","11.956.00","11.435.00","8.424.00"
"01052","Samaniego","16.312.00","15.007.00","14.868.00","14.490.00","17.791.00","12.944.00","11.243.00","8.050.00"
"01053","San Millán/Donemiliaga","18.798.00","19.647.00","20.146.00","18.587.00","14.261.00","12.589.00","11.485.00","8.858.00"
"48082","Santurtzi","16.283.00","16.170.00","16.235.00","16.415.00","14.936.00","11.308.00","10.469.00","8.047.00"
"20070","Segura","21.843.00","21.452.00","21.176.00","21.578.00","16.061.00","13.736.00","13.146.00","10.075.00"
"48084","Sestao","14.684.00","14.590.00","14.883.00","15.028.00","13.756.00","10.445.00","9.845.00","7.681.00"
"48904","Sondika","20.831.00","20.851.00","20.839.00","20.902.00","19.353.00","14.498.00","12.777.00","9.861.00"
"48085","Sopela","22.329.00","21.986.00","22.147.00","22.226.00","19.648.00","15.363.00","13.807.00","11.112.00"
"48086","Sopuerta","17.430.00","17.605.00","17.411.00","17.707.00","15.777.00","11.831.00","11.141.00","8.912.00"
"20065","Soraluze-Placencia de las Armas","17.252.00","17.193.00","17.311.00","17.429.00","15.760.00","12.437.00","11.747.00","8.824.00"
"48076","Sukarrieta","27.159.00","27.421.00","26.745.00","27.354.00","25.326.00","19.559.00","18.458.00","15.089.00"
"20071","Tolosa","21.490.00","21.216.00","22.247.00","21.390.00","18.115.00","14.541.00","13.715.00","10.497.00"
"48087","Trucios-Turtzioz","13.823.00","13.113.00","13.917.00","15.123.00","13.110.00","9.051.00","8.815.00","7.139.00"
"48088","Ubide","17.076.00","17.298.00","16.087.00","17.913.00","15.575.00","13.050.00","12.060.00","7.590.00"
"48065","Ugao-Miraballes","17.433.00","17.503.00","17.647.00","17.915.00","15.885.00","12.278.00","11.377.00","9.006.00"
"48089","Urduliz","19.955.00","19.870.00","20.219.00","19.482.00","17.122.00","13.000.00","11.793.00","9.212.00"
"48074","Urduña/Orduña","18.430.00","17.124.00","17.282.00","16.796.00","15.911.00","11.733.00","11.089.00","8.888.00"
"01054","Urkabustaiz","19.836.00","20.090.00","20.225.00","20.469.00","17.788.00","14.173.00","11.960.00","8.758.00"
"20072","Urnieta","18.639.00","18.463.00","19.019.00","18.758.00","16.052.00","12.542.00","11.582.00","8.693.00"
"20077","Urretxu","19.820.00","19.697.00","20.499.00","20.166.00","16.950.00","13.632.00","12.513.00","9.120.00"
"20073","Usurbil","19.643.00","19.542.00","20.136.00","20.192.00","17.421.00","13.500.00","12.434.00","9.380.00"
"01055","Valdegovía/Gaubea","17.468.00","17.593.00","19.270.00","18.398.00","15.350.00","12.812.00","11.517.00","8.250.00"
"48080","Valle de Trápaga-Trapagaran","16.508.00","16.342.00","16.660.00","16.889.00","14.948.00","11.546.00","10.717.00","8.399.00"
"20075","Villabona","17.860.00","18.191.00","18.702.00","18.410.00","15.706.00","12.996.00","11.734.00","9.146.00"
